,data,sigla_estado,total_casos,total_obitos,novos_casos,novos_obitos,mm_7dias_novos_casos,mm_7dias_novos_obitos,pop,cod_uf,estado,total_casos%,total_obitos%,novos_casos%,novos_obitos%,mm_7dias_novos_casos%,mm_7dias_novos_obitos%
3009,2020-07-03,AL,38290.0,1106.0,1069.0,22.0,789.1428571428575,19.714285714285708,3337357,27,Alagoas,1147.3150759717944,33.13999670997139,32.03133497555101,0.6592042745202267,23.645742937985283,0.5907155187259172
3010,2020-07-03,AM,74537.0,2887.0,1007.0,25.0,902.4285714285713,21.14285714285714,4144597,13,Amazonas,1798.413693780119,69.65695337809683,24.29669277857413,0.603194954780887,21.773614453433503,0.5101305903289787
3011,2020-07-03,AP,29574.0,438.0,421.0,11.0,273.14285714285717,5.2857142857142865,845731,16,Amapá,3496.8565655036887,51.7895169977215,49.77942158913413,1.3006499702624121,32.29665900184067,0.6249876480481721
3012,2020-07-03,BA,79222.0,1994.0,2961.0,54.0,3475.5714285714284,51.00000000000002,14873064,29,Bahia,532.654199565066,13.406786927024585,19.908473465857472,0.3630724644229326,23.368227478691875,0.34290177195499205
3013,2020-07-03,CE,116529.0,6373.0,1810.0,66.0,1869.4285714285722,58.71428571428579,9132078,23,Ceará,1276.0403491954405,69.7869641498901,19.8202424464618,0.7227270726334137,20.471009680694497,0.6429455126673884
3014,2020-07-03,DF,48068.0,588.0,1509.0,10.0,1657.7142857142858,14.571428571428571,3015268,53,Distrito Federal,1594.1534881808184,19.500754161819117,50.04530277242355,0.33164547894250196,54.97734482355418,0.4832548407447885
3015,2020-07-03,ES,51179.0,1753.0,1441.0,31.0,1425.4285714285716,35.85714285714285,4018650,32,Espírito Santo,1273.5371331168428,43.62161422368208,35.857812947133986,0.7714033319647146,35.47033385411946,0.892268370152734
3016,2020-07-03,GO,27510.0,603.0,1184.0,30.0,859.8571428571427,25.285714285714278,7018354,52,Goiás,391.97224876374145,8.591758124483318,16.870052436796435,0.4274506529593691,12.25154990553544,0.3602798360657538
3017,2020-07-03,MA,88215.0,2153.0,2189.0,34.0,1644.142857142858,35.28571428571429,7075181,21,Maranhão,1246.823226147854,30.430316906380206,30.939137811456696,0.4805530770166869,23.238173795735513,0.4987252521979903
3018,2020-07-03,MG,52679.0,1089.0,2646.0,51.0,1996.1428571428517,39.28571428571428,21168791,31,Minas Gerais,248.85218999989183,5.14436558989127,12.499532920892838,0.2409207025568914,9.42964979503483,0.18558317423850176
3019,2020-07-03,MS,9388.0,107.0,0.0,0.0,296.2857142857142,5.571428571428573,2778986,50,Mato Grosso do Sul,337.8210613511547,3.8503252625238127,0.0,0.0,10.661648323730821,0.2004842259525083
3020,2020-07-03,MT,19424.0,729.0,1182.0,35.0,874.428571428571,33.57142857142857,3484466,51,Mato Grosso,557.4455311086405,20.92142669780678,33.92198402854268,1.0044580719111622,25.09505248231927,0.963459783261727
3021,2020-07-03,PA,112531.0,5069.0,2120.0,19.0,1888.285714285714,33.57142857142856,8602865,15,Pará,1308.0642320901234,58.92223114043984,24.642953248714235,0.2208566564743257,21.949498385546143,0.39023544565012425
3022,2020-07-03,PB,50767.0,1062.0,1229.0,18.0,1133.1428571428567,28.285714285714274,4018127,25,Paraíba,1263.4493633476493,26.43022482863284,30.586390126544035,0.44796991234970923,28.200772577443587,0.7039527194066856
3023,2020-07-03,PE,62216.0,5031.0,1241.0,96.0,934.2857142857144,64.14285714285717,9557071,26,Pernambuco,650.994431243631,52.641651401355084,12.985149948137876,1.0044918573901984,9.775858254958182,0.6711560178098203
3024,2020-07-03,PI,25562.0,762.0,1185.0,36.0,979.4285714285713,24.28571428571428,3273227,22,Piauí,780.9418656267958,23.279778640467036,36.20280536608063,1.0998320617543482,29.92241514042782,0.7419502003898379
3025,2020-07-03,PR,27866.0,714.0,1841.0,21.0,1335.4285714285709,23.14285714285713,11433957,41,Paraná,243.71265345846587,6.244557330415009,16.10116252842301,0.18366345089455907,11.679496183417262,0.20240461935318746
3026,2020-07-03,RJ,118956.0,10500.0,2133.0,168.0,1494.142857142857,130.42857142857144,17264943,33,Rio de Janeiro,689.0031435377458,60.81688193236433,12.354515158260297,0.9730701109178292,8.654200926946919,0.7554532408741311
3027,2020-07-03,RN,34245.0,1200.0,837.0,29.0,1500.2857142857135,44.42857142857146,3506853,24,Rio Grande do Norte,976.5165520197169,34.218714043616885,23.867553045422778,0.8269522560540747,42.78153986738861,1.2669071509005783
3028,2020-07-03,RO,22241.0,533.0,271.0,3.0,688.1428571428571,11.14285714285714,1777225,11,Rondônia,1251.4453712951372,29.99057519447453,15.248491327772228,0.1688024870233088,38.72007523767993,0.6269806660865754
3029,2020-07-03,RR,18561.0,363.0,445.0,6.0,815.142857142857,11.857142857142858,605761,14,Roraima,3064.0797278134446,59.92462373774475,73.46131560136753,0.9904896485577646,134.5650936826334,1.9573962102451061
3030,2020-07-03,RS,30378.0,690.0,1176.0,27.0,889.2857142857149,21.428571428571416,11377239,43,Rio Grande do Sul,267.00678433493397,6.0647403117751155,10.336426966155848,0.23731592524337408,7.81635785523812,0.18834597241537615
3031,2020-07-03,SC,29756.0,375.0,1663.0,14.0,1027.4285714285716,10.999999999999998,7164788,42,Santa Catarina,415.30886887371963,5.233930159552522,23.21073561422892,0.19540005928996085,14.339971698095903,0.15352861801354065
3032,2020-07-03,SE,28186.0,764.0,1574.0,39.0,896.8571428571425,26.428571428571416,2298696,28,Sergipe,1226.173447902637,33.23623480442825,68.47360416514407,1.6966140803307614,39.01590914401655,1.149720164326706
3033,2020-07-03,SP,310273.0,15694.0,8140.0,343.0,7398.714285714287,246.85714285714275,45919049,35,São Paulo,675.6956138181346,34.17753708270396,17.726847958022823,0.7469666891402738,16.112516367040367,0.5375920195062027
3034,2020-07-03,TO,12306.0,215.0,545.0,4.0,313.7142857142856,2.5714285714285707,1572866,17,Tocantins,782.3934143150148,13.669314487057385,34.65012276951756,0.2543128276661839,19.945391769819274,0.1634868177854039
3035,2020-07-04,AC,14112.0,387.0,0.0,0.0,171.28571428571428,5.142857142857143,881935,12,Acre,1600.117922522635,43.880784865097766,0.0,0.0,19.421580307586648,0.5831333536890069
3036,2020-07-04,AL,39140.0,1127.0,850.0,21.0,816.7142857142854,20.142857142857135,3337357,27,Alagoas,1172.7843320328031,33.76923715383161,25.469256061008757,0.6292404438602164,24.471888554754116,0.6035571604373502
3037,2020-07-04,AM,75502.0,2918.0,965.0,31.0,925.7142857142858,20.857142857142847,4144597,13,Amazonas,1821.6970190346613,70.40491512202513,23.283325254542238,0.7479617439283,22.33544746845799,0.5032369337029112
3038,2020-07-04,AP,29809.0,441.0,235.0,3.0,272.57142857142856,5.0,845731,16,Amapá,3524.6431785047494,52.14423971688397,27.78661300106062,0.354722719162476,32.22909276961924,0.59120453193746
3039,2020-07-04,BA,82493.0,2042.0,3271.0,48.0,2699.5714285714284,50.00000000000003,14873064,29,Bahia,554.6469779192774,13.729518006511638,21.992778354211346,0.3227310794870512,18.150741693651213,0.33617820779901186
3040,2020-07-04,CE,119678.0,6441.0,3149.0,68.0,2055.571428571429,64.85714285714293,9132078,23,Ceará,1310.5231908882074,70.53159204290634,34.48284169276697,0.7446278930162445,22.509350320610807,0.7102123181289398
3041,2020-07-04,DF,49609.0,611.0,1541.0,23.0,1709.5714285714287,17.142857142857142,3015268,53,Distrito Federal,1645.260056485858,20.26353876338687,51.10656830503955,0.7627846015677545,56.69716352149887,0.5685351067585748
3042,2020-07-04,ES,51179.0,1753.0,0.0,0.0,1425.4285714285716,35.85714285714285,4018650,32,Espírito Santo,1273.5371331168428,43.62161422368208,0.0,0.0,35.47033385411946,0.892268370152734
3043,2020-07-04,GO,28533.0,622.0,1023.0,19.0,946.4285714285716,26.71428571428571,7018354,52,Goiás,406.54831602965595,8.862476871357586,14.576067265914487,0.2707187468742671,13.485050361218192,0.3806346290638191
3044,2020-07-04,MA,89058.0,2185.0,843.0,32.0,1562.1428571428569,34.57142857142856,7075181,21,Maranhão,1258.7381156750619,30.882602155337086,11.914889527207855,0.4522852489568818,22.07919284528349,0.4886295993194883
3045,2020-07-04,MG,55449.0,1162.0,2770.0,73.0,2095.9999999999936,42.857142857142875,21168791,31,Minas Gerais,261.937490903472,5.489212870021722,13.085300903580181,0.3448472801304524,9.901368481553783,0.2024543718965475
3046,2020-07-04,MS,10090.0,117.0,702.0,10.0,396.2857142857142,7.000000000000002,2778986,50,Mato Grosso do Sul,363.08207382117075,4.210168745002673,25.26101247001604,0.359843482478861,14.260083148519433,0.25189043773520275
3047,2020-07-04,MT,20216.0,771.0,792.0,42.0,884.0000000000001,35.428571428571416,3484466,51,Mato Grosso,580.1749823358873,22.126776384100175,22.729451227246873,1.2053496862933948,25.369741016270503,1.0167575585059925
3048,2020-07-04,PA,113811.0,5096.0,1280.0,27.0,1909.7142857142853,35.85714285714287,8602865,15,Pará,1322.9429963157622,59.23608007332441,14.878764225638784,0.3138489328845681,22.198584840216434,0.4168046674816223
3049,2020-07-04,PB,52308.0,1082.0,1541.0,20.0,1151.8571428571427,26.57142857142855,4018127,25,Paraíba,1301.800565288255,26.927969175688077,38.35120194060566,0.49774434705523246,28.666519073616705,0.6612889182305226
3050,2020-07-04,PE,63306.0,5078.0,1090.0,47.0,907.1428571428576,57.000000000000014,9557071,26,Pernambuco,662.3995992077489,53.133433873202364,11.405167964117878,0.4917824718472846,9.491850140517505,0.5964170403254304
3051,2020-07-04,PI,26080.0,784.0,518.0,22.0,983.0000000000002,24.142857142857142,3273227,22,Piauí,796.7672269598168,23.951898233761362,15.825361333020899,0.6721195932943239,30.031525464014575,0.7375857874463684
3052,2020-07-04,PR,30243.0,749.0,2377.0,35.0,1511.8571428571415,26.571428571428555,11433957,41,Paraná,264.50160692400715,6.55066308190594,20.788953465541283,0.3061057514909318,13.222519053177667,0.23239048888699296
3053,2020-07-04,RJ,120440.0,10624.0,1484.0,124.0,1662.428571428571,119.28571428571426,17264943,33,Rio de Janeiro,697.5985961841867,61.53510034756558,8.595452646440826,0.718218415201255,9.628925919005763,0.6909128763744791
3054,2020-07-04,RN,34245.0,1200.0,0.0,0.0,1502.2857142857135,44.42857142857146,3506853,24,Rio Grande do Norte,976.5165520197169,34.218714043616885,0.0,0.0,42.8385710574613,1.2669071509005783
3055,2020-07-04,RO,22241.0,533.0,0.0,0.0,357.99999999999994,7.428571428571429,1777225,11,Rondônia,1251.4453712951372,29.99057519447453,0.0,0.0,20.14376345144818,0.4179871107243837
3056,2020-07-04,RR,18714.0,367.0,153.0,4.0,657.7142857142857,12.428571428571429,605761,14,Roraima,3089.3372138516675,60.5849501701166,25.257486038222996,0.6603264323718431,108.57653195142733,2.0517285577267983
3057,2020-07-04,RS,31626.0,715.0,1248.0,25.0,939.714285714286,22.99999999999999,11377239,43,Rio Grande do Sul,277.9760537684055,6.284477279593054,10.969269433471514,0.21973696781793894,8.259598710322303,0.20215801039250375
3058,2020-07-04,SC,31399.0,381.0,1643.0,6.0,1141.1428571428562,10.999999999999998,7164788,42,Santa Catarina,438.24046154610573,5.317673042105363,22.93159267238612,0.08374288255284036,15.927098710287817,0.15352861801354065
3059,2020-07-04,SE,29761.0,783.0,1575.0,19.0,920.285714285714,25.428571428571406,2298696,28,Sergipe,1294.6905549929177,34.062790382025284,68.51710709028075,0.8265555775970376,40.03512053293319,1.1062172391900191
3060,2020-07-04,SP,312483.0,15996.0,2210.0,302.0,6704.999999999999,247.5714285714284,45919049,35,São Paulo,680.5084312612834,34.8352162084193,4.8128174431487025,0.6576791257153431,14.601783238150247,0.5391475519700515
3061,2020-07-04,TO,12500.0,220.0,194.0,5.0,304.0000000000001,3.142857142857143,1572866,17,Tocantins,794.7275864568247,13.987205521640114,12.334172141809919,0.3178910345827299,19.327774902629983,0.1998172217377159
3062,2020-07-05,AC,14622.0,391.0,510.0,4.0,223.42857142857142,5.42857142857143,881935,12,Acre,1657.9453134301282,44.33433302907811,57.82739090749318,0.4535481639803387,25.333904588044632,0.6155296511161741
3063,2020-07-05,AL,39819.0,1146.0,679.0,19.0,800.7142857142858,20.142857142857128,3337357,27,Alagoas,1193.1297730509502,34.338549936371805,20.345441018146996,0.5693127825401957,23.992467264193966,0.60355716043735
3064,2020-07-05,AM,76014.0,2929.0,512.0,11.0,909.2857142857142,20.714285714285708,4144597,13,Amazonas,1834.0504517085737,70.67032090212872,12.353432673912566,0.2654057801035903,21.939062212459117,0.49979010538987767
3065,2020-07-05,AP,29883.0,442.0,74.0,1.0,271.14285714285717,5.0,845731,16,Amapá,3533.3930055774235,52.262480623271465,8.749827072674409,0.118240906387492,32.06017718906569,0.59120453193746
3066,2020-07-05,BA,84762.0,2099.0,2269.0,57.0,2648.5714285714307,50.8571428571429,14873064,29,Bahia,569.9027449891965,14.11276116340251,15.25576706991915,0.38324315689087335,17.807839921696235,0.3419412627898522
3067,2020-07-05,CE,120191.0,6439.0,513.0,-2.0,2054.7142857142862,63.428571428571516,9132078,23,Ceará,1316.1407513164036,70.5096912225235,5.61756042819608,-0.02190082038283072,22.499964254732454,0.6945688749983467
3068,2020-07-05,DF,51617.0,637.0,2008.0,26.0,1700.5714285714287,19.285714285714285,3015268,53,Distrito Federal,1711.8544686575124,21.125817008637373,66.5944121716544,0.8622782452505051,56.39868259045062,0.6396019951033965
3069,2020-07-05,ES,52878.0,1798.0,1699.0,45.0,1378.4285714285716,33.857142857142854,4018650,32,Espírito Santo,1315.815012504199,44.74139325395344,42.27787938735645,1.1197790302713597,34.30078686694715,0.8425004132517849
3070,2020-07-05,GO,28533.0,622.0,0.0,0.0,906.2857142857144,26.428571428571423,7018354,52,Goiás,406.54831602965595,8.862476871357586,0.0,0.0,12.913080677972562,0.376563670464206
3071,2020-07-05,MA,89715.0,2219.0,657.0,34.0,1599.2857142857142,33.857142857142854,7075181,21,Maranhão,1268.0240971927078,31.363155232353773,9.285981517645979,0.4805530770166869,22.60416679496559,0.4785339464409865
3072,2020-07-05,MG,57764.0,1180.0,2315.0,18.0,2190.2857142857115,42.85714285714286,21168791,31,Minas Gerais,272.8734012254172,5.574243706218272,10.935910321945169,0.08503083619654991,10.346768099726201,0.20245437189654744
3073,2020-07-05,MS,10254.0,122.0,164.0,5.0,367.42857142857144,6.714285714285716,2778986,50,Mato Grosso do Sul,368.98350693382406,4.390090486242104,5.90143311265332,0.1799217412394305,13.221677670509006,0.24160919537866388
3074,2020-07-05,MT,20963.0,806.0,747.0,35.0,916.1428571428569,37.28571428571427,3484466,51,Mato Grosso,601.612987470677,23.131234456011338,21.438005134789663,1.0044580719111622,26.29220251088278,1.0700553337502583
3075,2020-07-05,PA,114535.0,5105.0,724.0,9.0,1904.0000000000005,33.57142857142856,8602865,15,Pará,1331.3587973308893,59.340696384285934,8.415801015126938,0.1046163109615227,22.1321617856377,0.39023544565012425
3076,2020-07-05,PB,52730.0,1099.0,422.0,17.0,1149.7142857142865,26.85714285714284,4018127,25,Paraíba,1312.3029710111205,27.351051870685023,10.502405722865404,0.42308269499694756,28.61318932214652,0.6683995517598832
3077,2020-07-05,PE,64976.0,5104.0,1670.0,26.0,1000.5714285714286,54.71428571428574,9557071,26,Pernambuco,679.8735721435992,53.40548375124554,17.473972935850323,0.2720498780431787,10.469435966013316,0.5725005675304258
3078,2020-07-05,PI,26512.0,809.0,432.0,25.0,960.8571428571431,23.71428571428571,3273227,22,Piauí,809.9652117008688,24.715670498868548,13.19798474105218,0.7637722651071863,29.355041457776778,0.7244925486159596
3079,2020-07-05,PR,31122.0,781.0,879.0,32.0,1506.5714285714278,27.714285714285694,11433957,41,Paraná,272.1892342257365,6.830531197554793,7.6876273017294015,0.27986811564885195,13.176290837646388,0.2423857787315948
3080,2020-07-05,RJ,121292.0,10667.0,852.0,43.0,1427.7142857142849,121.14285714285712,17264943,33,Rio de Janeiro,702.5334517466985,61.7841599592886,4.934855562511848,0.24905961172301583,8.269441061660526,0.7016696037910877
3081,2020-07-05,RN,34972.0,1248.0,727.0,48.0,751.4285714285711,36.2857142857143,3506853,24,Rio Grande do Norte,997.2473896111413,35.58746260536156,20.730837591424564,1.3687485617446753,21.42743284159818,1.0347087341760348
3082,2020-07-05,RO,23479.0,555.0,1238.0,22.0,522.7142857142858,9.857142857142856,1777225,11,Rondônia,1321.1045309400893,31.22846009931213,69.6591596449521,1.237884904837598,29.41182381039462,0.5546367430765861
3083,2020-07-05,RR,18740.0,370.0,26.0,3.0,645.4285714285713,12.857142857142858,605761,14,Roraima,3093.6293356620845,61.08019499439548,4.29212181041698,0.4952448242788823,106.54838648057094,2.1224778183380666
3084,2020-07-05,RS,31962.0,727.0,336.0,12.0,954.2857142857139,23.99999999999999,11377239,43,Rio Grande do Sul,280.92931861587857,6.389951024145665,2.9532648474730996,0.1054737445526107,8.387673971564752,0.21094748910522132
3085,2020-07-05,SC,32416.0,390.0,1017.0,9.0,1208.2857142857138,11.142857142857142,7164788,42,Santa Catarina,452.4348801388122,5.443287365934624,14.194418592706441,0.12561432382926055,16.864221443617225,0.15552249616956068
3086,2020-07-05,SE,30217.0,798.0,456.0,15.0,828.0000000000001,25.428571428571413,2298696,28,Sergipe,1314.5278888552466,34.71533425907558,19.837333862328904,0.6525438770502928,36.02042201317617,1.1062172391900196
3087,2020-07-05,SP,320127.0,16078.0,7644.0,82.0,6917.142857142855,248.57142857142838,45919049,35,São Paulo,697.1551174764094,35.01379133526916,16.646686215126103,0.17857512684986138,15.063776379913389,0.54132529741944
3088,2020-07-05,TO,12663.0,224.0,163.0,4.0,308.28571428571445,3.2857142857142856,1572866,17,Tocantins,805.0908341842216,14.241518349306299,10.363247727396994,0.2543128276661839,19.600252932272326,0.2088998227257939
3089,2020-07-06,AC,14688.0,394.0,66.0,3.0,220.28571428571425,4.714285714285714,881935,12,Acre,1665.4288581358037,44.67449415206336,7.483544705675588,0.340161122985254,24.97754531634579,0.5345389075482563
3090,2020-07-06,AL,40453.0,1165.0,634.0,19.0,776.4285714285714,19.99999999999999,3337357,27,Alagoas,1212.1268416893968,34.907862718912,18.99706863844653,0.5693127825401957,23.26477423387943,0.5992766132002056
3091,2020-07-06,AM,76427.0,2938.0,413.0,9.0,933.0000000000001,20.85714285714285,4144597,13,Amazonas,1844.0152323615541,70.88747108584984,9.964780652980254,0.21715018372111933,22.511235712422707,0.5032369337029112
3092,2020-07-06,AP,30004.0,449.0,121.0,7.0,250.14285714285714,5.142857142857143,845731,16,Amapá,3547.70015525031,53.09016696798391,14.307149672886533,0.8276863447124441,29.577118154928357,0.6080960899928161
3093,2020-07-06,BA,86092.0,2160.0,1330.0,61.0,2644.1428571428582,52.142857142857174,14873064,29,Bahia,578.8450853166503,14.522898576917305,8.94234032745371,0.41013741351479427,17.778064137576884,0.3505858452761124
3094,2020-07-06,CE,121606.0,6504.0,1415.0,65.0,2170.4285714285725,61.14285714285722,9132078,23,Ceará,1331.6355817372562,71.2214678849655,15.494830420852734,0.7117766624419984,23.767083148310522,0.6695393659893971
3095,2020-07-06,DF,54008.0,663.0,2391.0,26.0,1737.0,21.571428571428573,3015268,53,Distrito Federal,1791.1509026726646,21.98809525388788,79.29643401515222,0.8622782452505051,57.60681969231259,0.71540667600454
3096,2020-07-06,ES,54026.0,1831.0,1148.0,33.0,1341.9999999999998,30.85714285714285,4018650,32,Espírito Santo,1344.381819765344,45.5625645428191,28.566807261144913,0.8211712888656638,33.39429908053699,0.7678484779003608
3097,2020-07-06,GO,30175.0,655.0,1642.0,33.0,968.7142857142854,26.714285714285708,7018354,52,Goiás,429.94411510163206,9.332672589612892,23.395799071976136,0.47019571825530604,13.802585131988005,0.38063462906381906
3098,2020-07-06,MA,90252.0,2250.0,537.0,31.0,1610.7142857142853,33.99999999999999,7075181,21,Maranhão,1275.6140090267656,31.80130656728075,7.589911834057673,0.4381513349269793,22.765697241021613,0.4805530770166868
3099,2020-07-06,MG,59107.0,1209.0,1343.0,29.0,2222.8571428571395,41.14285714285713,21168791,31,Minas Gerais,279.21764639274863,5.711237831201602,6.344245167331474,0.1369941249833304,10.500633422367576,0.19435619702068546
3100,2020-07-06,MS,10688.0,128.0,434.0,6.0,388.4285714285715,7.428571428571431,2778986,50,Mato Grosso do Sul,384.6007140734066,4.605996575729421,15.617207139582566,0.2159060894873166,13.977348983714617,0.2673123012700111
3101,2020-07-06,MT,21958.0,841.0,995.0,35.0,962.7142857142852,37.428571428571416,3484466,51,Mato Grosso,630.1682955150086,24.1356925279225,28.555308044331614,1.0044580719111622,27.628746720854362,1.0741551626152017
3102,2020-07-06,PA,116152.0,5128.0,1617.0,23.0,1849.4285714285713,29.714285714285694,8602865,15,Pará,1350.1548612003094,59.60804917896538,18.796063869420244,0.2673527946794469,21.49782161441068,0.34539988380947156
3103,2020-07-06,PB,52730.0,1099.0,0.0,0.0,1095.8571428571433,23.999999999999982,4018127,25,Paraíba,1312.3029710111205,27.351051870685023,0.0,0.0,27.27283490186207,0.5972932164662785
3104,2020-07-06,PE,65488.0,5124.0,512.0,20.0,1021.1428571428571,53.14285714285717,9557071,26,Pernambuco,685.2308620496802,53.614752888201835,5.357289906081058,0.20926913695629132,10.684684221168359,0.55605799248386
3105,2020-07-06,PI,27515.0,834.0,1003.0,25.0,1008.4285714285714,24.428571428571423,3273227,22,Piauí,840.6077549769692,25.479442763975733,30.642543276100312,0.7637722651071863,30.80839096795216,0.7463146133333075
3106,2020-07-06,PR,32413.0,806.0,1291.0,25.0,1612.2857142857124,29.428571428571406,11433957,41,Paraná,283.4801635164449,7.0491781629054575,11.29092929070837,0.21864696535066558,14.100855148272052,0.25737871349849756
3107,2020-07-06,RJ,121879.0,10698.0,587.0,31.0,1428.0,121.4285714285714,17264943,33,Rio de Janeiro,705.9334050509174,61.963714563088914,3.399953304218844,0.17955460380031374,8.27109594280155,0.7033244849321043
3108,2020-07-06,RN,35808.0,1291.0,836.0,43.0,790.4285714285712,36.714285714285715,3506853,24,Rio Grande do Norte,1021.0864270615278,36.813633191924495,23.839037450386428,1.2261705865629384,22.539541048015735,1.0469297034773262
3109,2020-07-06,RO,23920.0,558.0,441.0,3.0,502.0,8.428571428571429,1777225,11,Rondônia,1345.9184965325155,31.39726258633544,24.813965592426396,0.1688024870233088,28.246282828567008,0.47425460639882
3110,2020-07-06,RR,18881.0,375.0,141.0,5.0,640.0000000000002,13.285714285714286,605761,14,Roraima,3116.905842403192,61.905603034860285,23.276506741107468,0.8254080404648038,105.65222917949492,2.1932270789493358
3111,2020-07-06,RS,32407.0,759.0,445.0,32.0,958.4285714285711,25.285714285714274,11377239,43,Rio Grande do Sul,284.8406366430379,6.671214342952627,3.9113180271593135,0.28126331880696187,8.424087526231725,0.22224824745014385
3112,2020-07-06,SC,33268.0,403.0,852.0,13.0,1233.714285714285,11.285714285714285,7164788,42,Santa Catarina,464.32636946131555,5.624730278132445,11.89148932250333,0.1814429121978208,17.219131755388787,0.15751637432558066
3113,2020-07-06,SE,30718.0,826.0,501.0,28.0,843.0,24.714285714285698,2298696,28,Sergipe,1336.3228543487264,35.933416162902795,21.794965493479783,1.2180819038272133,36.67296589022646,1.0751437212352437
3114,2020-07-06,SP,322813.0,16134.0,2686.0,56.0,6814.000000000003,247.99999999999986,45919049,35,São Paulo,703.004541753467,35.13574508043492,5.849424277057654,0.12195374516575899,14.839157492133607,0.5400808714483609
3115,2020-07-06,TO,13025.0,228.0,362.0,4.0,302.85714285714295,3.1428571428571423,1572866,17,Tocantins,828.1061450880113,14.495831176972482,23.015310903789644,0.2543128276661839,19.255114094725357,0.1998172217377159
3116,2020-07-07,AC,14941.0,399.0,253.0,5.0,241.1428571428572,4.857142857142858,881935,12,Acre,1694.11577950756,45.24142935703878,28.686921371756423,0.5669352049754234,27.342475028528995,0.5507370562618399
3117,2020-07-07,AL,41406.0,1185.0,953.0,20.0,792.4285714285716,19.999999999999993,3337357,27,Alagoas,1240.6823723083864,35.50713933211221,28.555530618989817,0.599276613200206,23.744195524439593,0.5992766132002059
3118,2020-07-07,AM,79167.0,2952.0,2740.0,14.0,1191.428571428572,18.428571428571427,4144597,13,Amazonas,1910.1253994055394,71.22526026052714,66.11016704398521,0.33778917467729674,28.74654813070057,0.44464085238133955
3119,2020-07-07,AP,30294.0,455.0,290.0,6.0,257.42857142857144,5.428571428571429,845731,16,Amapá,3581.990018102683,53.79961240630886,34.28986285237268,0.709445438324952,30.438587615751516,0.641879206103528
3120,2020-07-07,BA,88573.0,2207.0,2481.0,47.0,2686.571428571427,51.428571428571466,14873064,29,Bahia,595.5262479876372,14.838906092248376,16.68116267098696,0.31600751533107097,18.063335359623455,0.34578329945041225
3121,2020-07-07,CE,124352.0,6563.0,2746.0,59.0,2236.1428571428573,59.57142857142864,9132078,23,Ceará,1361.7054081228828,71.86754208625901,30.06982638562658,0.6460742012935062,24.486681532317807,0.6523315785457443
3122,2020-07-07,DF,55973.0,701.0,1965.0,38.0,1739.0,23.142857142857142,3015268,53,Distrito Federal,1856.3192392848662,23.248348073869387,65.16833661220163,1.2602528199815075,57.67314878810109,0.7675223941240759
3123,2020-07-07,ES,56167.0,1874.0,2141.0,43.0,1393.5714285714284,33.14285714285714,4018650,32,Espírito Santo,1397.6584176278104,46.63257561618951,53.276597862466254,1.0700110733704105,34.67760139776861,0.8247261429300173
3124,2020-07-07,GO,32009.0,727.0,1834.0,72.0,1011.4285714285717,33.57142857142856,7018354,52,Goiás,456.0755983525482,10.358554156715378,26.131483250916098,1.025881567102486,14.41119344263016,0.478337635454532
3125,2020-07-07,MA,92089.0,2286.0,1837.0,36.0,1661.2857142857144,33.999999999999986,7075181,21,Maranhão,1301.5780090996966,32.310127472357244,25.964000072930997,0.508820905076492,23.48046946481955,0.4805530770166867
3126,2020-07-07,MG,60378.0,1261.0,1271.0,52.0,2250.4285714285675,45.00000000000002,21168791,31,Minas Gerais,285.22176821529393,5.956882469102746,6.004121822545274,0.24564463790114419,10.630879068287685,0.21257709049137485
3127,2020-07-07,MS,11065.0,134.0,377.0,6.0,340.57142857142856,7.000000000000002,2778986,50,Mato Grosso do Sul,398.16681336285967,4.821902665216737,13.56609928945306,0.2159060894873166,12.255240888994352,0.25189043773520275
3128,2020-07-07,MT,23383.0,879.0,1425.0,38.0,1026.714285714286,37.28571428571427,3484466,51,Mato Grosso,671.0640884428202,25.226247005997475,40.895792927811605,1.0905544780749763,29.465470052349083,1.0700553337502583
3129,2020-07-07,PA,118744.0,5169.0,2592.0,41.0,1841.5714285714273,29.857142857142836,8602865,15,Pará,1380.284358757228,60.08463459556787,30.129497556918537,0.4765854166024923,21.40648991436489,0.34706046017394016
3130,2020-07-07,PB,54804.0,1145.0,2074.0,46.0,1120.7142857142862,23.99999999999998,4018127,25,Paraíba,1363.919059800748,28.495863868912057,51.616088789627604,1.1448119982270346,27.891460018916433,0.5972932164662783
3131,2020-07-07,PE,65993.0,5195.0,505.0,71.0,1038.5714285714291,56.571428571428584,9557071,26,Pernambuco,690.5149077578267,54.35765832439667,5.284045708146356,0.7429054361948342,10.867047326230276,0.591932701676367
3132,2020-07-07,PI,28412.0,858.0,897.0,24.0,902.7142857142858,24.571428571428562,3273227,22,Piauí,868.0119038490151,26.212664138478633,27.404148872045845,0.7332213745028988,27.578725389784633,0.7506790262767771
3133,2020-07-07,PR,33941.0,837.0,1528.0,31.0,1612.5714285714266,28.71428571428569,11433957,41,Paraná,296.8438660386776,7.320300399940283,13.36370252223268,0.2711222370348253,14.103353970733199,0.2511316573456214
3134,2020-07-07,RJ,124086.0,10881.0,2207.0,183.0,1639.2857142857144,114.4285714285714,17264943,33,Rio de Janeiro,718.716534424701,63.023665933910124,12.783129373783627,1.059951370821207,9.494880546583412,0.6627798969771947
